Index,blue,green,red,nir08,swir16,swir22,image_date,days_offset
4753,9611.0,10862.0,11990.0,15317.5,17593.0,15412.0,2013-10-27T08:04:58.475407Z,4.0
4763,8941.5,10173.5,11183.5,14447.5,16496.5,14684.0,2013-10-26T08:16:49.657819Z,1.0
4746,8201.0,9374.0,8949.0,13851.5,10456.0,9009.5,2013-10-30T07:52:29.133005Z,7.0
4756,8796.0,10274.0,10170.0,20100.5,14854.5,11785.0,2013-10-24T08:31:12.782267Z,1.0
4749,,,,,,,,
4772,8388.5,9737.0,10293.0,13524.5,12720.0,10167.5,2013-10-28T08:04:26.073259Z,1.0
4769,8689.0,9455.0,9341.5,12881.0,11584.5,9939.0,2013-10-27T08:04:58.475407Z,2.0
4760,8848.0,9839.5,10178.0,13825.0,15101.0,13167.5,2013-10-30T07:52:05.182664Z,6.0
4775,9730.0,10703.0,11799.0,14981.5,19439.0,16286.0,2013-10-27T08:04:58.475407Z,2.0
4774,8171.0,8532.0,8498.0,8874.0,8342.5,8073.0,2013-10-27T08:04:58.475407Z,2.0
4757,9254.0,11108.5,11659.5,14810.5,19204.5,15753.5,2013-10-21T07:58:21.244585Z,2.0
4767,9394.5,10262.5,10709.0,12595.5,13504.0,11607.5,2013-10-29T07:53:00.771994Z,1.0
4764,8506.0,9438.0,9586.5,15498.0,14890.0,12164.0,2013-11-04T08:10:15.088718Z,7.0
4768,9226.5,10111.0,10508.0,14994.0,16799.5,13663.0,2013-11-05T07:58:27.137892Z,8.0
4770,9211.5,10345.5,11293.0,14958.0,17217.5,14234.0,2013-11-04T08:10:15.088718Z,6.0
4777,9611.0,10862.0,11990.0,15317.5,17593.0,15412.0,2013-10-27T08:04:58.475407Z,2.0
4762,,,,,,,,
4773,8878.5,9966.5,10227.5,16051.5,17334.5,14142.0,2013-11-04T08:10:15.088718Z,6.0
4759,,,,,,,,
4780,8643.0,9916.0,10388.0,14385.5,15752.5,13193.0,2013-10-30T07:52:05.182664Z,1.0
4781,9712.5,10458.0,10872.0,14219.5,16638.5,14054.0,2013-10-27T08:04:34.526311Z,3.0
4771,8817.5,9818.5,9872.0,14704.0,13471.0,10158.5,2013-10-22T07:47:13.227522Z,7.0
4783,8569.0,9325.0,9367.0,15091.5,11999.0,9885.0,2013-10-22T07:47:13.227522Z,8.0
4766,,,,,,,,
4778,8945.5,9835.0,9790.0,16000.5,14525.0,12282.5,2013-11-05T07:58:27.137892Z,7.0
4792,8098.0,9272.5,9851.5,11022.5,9941.0,8986.0,2013-10-30T07:52:53.083346Z,1.0
4765,,,,,,,,
4784,9774.0,10975.0,12024.0,14758.0,16143.5,14392.0,2013-11-05T07:59:38.991054Z,6.0
4786,9164.5,10142.0,10220.5,16117.5,14392.5,11685.0,2013-11-05T07:59:15.038544Z,6.0
4794,9164.5,10142.0,10220.5,16117.5,14392.5,11685.0,2013-11-05T07:59:15.038544Z,5.0
4785,9134.0,10278.0,11161.5,10052.0,8614.5,8332.0,2013-11-05T07:59:38.991054Z,6.0
4779,,,,,,,,
4776,9266.0,10174.0,10789.0,12213.0,13915.0,11848.0,2013-11-05T07:58:51.087496Z,7.0
4793,8868.5,9672.5,9959.0,15051.0,13949.0,11632.5,2013-11-05T07:59:15.038544Z,5.0
4789,9399.5,10746.0,11748.0,12928.5,8534.0,8230.0,2013-10-29T07:53:48.677351Z,1.0
4782,8818.0,9495.0,9613.5,12249.0,11575.0,10396.5,2013-11-05T07:59:38.991054Z,6.0
4791,8668.5,9947.5,9900.5,19544.0,13514.0,10292.5,2014-02-12T07:45:26.905439Z,1.0
4798,8946.0,9490.5,9604.5,14587.0,13759.0,11359.0,2013-10-29T07:53:24.723874Z,3.0
4796,9268.5,10175.0,10648.0,13383.0,14961.0,12146.0,2013-10-29T07:53:24.723874Z,2.0
4801,8088.0,8843.5,8795.0,13300.5,11346.0,9791.5,2013-10-30T07:52:53.083346Z,2.0
4800,9290.0,10322.0,10860.5,14771.0,15875.0,12792.0,2013-10-29T07:53:24.723874Z,3.0
4799,9482.0,11002.5,12303.5,12399.5,10141.5,9118.0,2013-10-29T07:53:48.677351Z,3.0
4797,9431.0,10335.5,10614.0,12641.0,13763.5,11756.5,2013-10-29T07:53:24.723874Z,3.0
4788,,,,,,,,
4802,8665.0,9316.5,9590.5,10044.5,8843.0,8443.5,2013-11-04T08:10:15.088718Z,0.0
4803,9226.5,10111.0,10508.0,14994.0,16799.5,13663.0,2013-11-05T07:58:27.137892Z,1
4805,9434.5,10812.0,11589.5,15844.5,18083.5,15589.0,2013-11-04T08:10:39.034823Z,0
4808,8175.5,9198.0,8941.0,13496.0,11682.0,9993.5,2013-11-04T08:10:39.034823Z,1
4790,8270.5,9487.0,9119.0,16988.5,13731.5,10815.5,2013-11-06T07:59:29.385319Z,7
4787,8922.5,10380.0,10491.5,13227.5,13336.0,11421.0,2013-10-24T08:29:36.993612Z,6
4813,8624.5,9652.0,9801.0,13437.0,13135.0,11238.0,2013-11-04T08:09:51.142613Z,1
4812,8825.0,9848.0,10450.5,15330.5,17036.0,14901.0,2013-11-04T08:09:51.142613Z,1
4810,8851.0,9964.0,10654.0,14839.5,16399.5,14340.0,2013-11-06T07:57:29.646323Z,1
4804,7920.0,8887.0,9150.0,10701.5,10576.0,9225.5,2013-10-28T08:04:26.073259Z,7
4817,9434.5,10812.0,11589.5,15844.5,18083.5,15589.0,2013-11-04T08:10:39.034823Z,1
4809,9929.0,12449.0,13129.0,17147.5,13743.5,11289.0,2013-11-07T08:42:45.065213Z,2
4818,8380.5,9647.0,10009.5,15398.5,14383.5,12254.5,2013-11-04T08:10:39.034823Z,1
4816,9466.0,10436.5,11057.0,15257.0,17280.0,14444.5,2013-11-05T07:58:27.137892Z,0
4822,8345.5,9540.5,9624.5,15540.0,13688.5,11500.5,2013-11-04T08:09:51.142613Z,2
4820,8726.0,9310.0,9358.0,13792.0,11848.5,10024.0,2013-11-08T08:31:22.722761Z,3
4814,8866.5,10032.5,10106.5,14000.0,13008.0,11009.0,2013-11-04T08:09:51.142613Z,1
4815,9885.5,10756.5,11200.0,15820.0,19418.0,15877.0,2013-11-06T07:58:17.538532Z,1
4819,9717.5,10701.0,11054.0,15480.0,15185.5,12923.0,2013-11-05T07:58:51.087496Z,0
4823,9432.0,10467.0,11001.5,13662.5,16064.0,13465.5,2013-11-05T07:58:51.087496Z,1
4824,9525.0,10505.0,11206.5,13368.0,12771.5,11341.0,2013-11-05T07:58:51.087496Z,1
4828,10241.0,12005.0,13706.0,17158.0,21831.5,21212.5,2013-11-05T07:58:51.087496Z,1
4829,9873.0,10880.0,11726.5,14064.5,13527.0,12286.0,2013-11-08T08:31:22.722761Z,2
4827,8520.5,9264.5,9222.5,12460.5,10420.0,9017.0,2013-11-05T07:58:51.087496Z,1
4825,7666.5,8262.0,8028.0,7960.0,7713.5,7644.0,2013-11-04T08:10:39.034823Z,2
4826,9646.5,10694.5,11597.0,15484.0,19253.0,16253.0,2013-11-04T08:10:39.034823Z,2
4795,9816.5,11645.0,12663.0,15421.0,16227.5,14739.0,2013-11-09T08:30:23.170715Z,9
4833,9077.0,10106.5,10630.5,14904.0,16794.5,13927.5,2013-11-06T07:58:17.538532Z,1
4807,10500.5,12314.5,14149.0,16613.0,19600.5,17151.5,2013-11-08T08:30:58.768062Z,4
4806,9669.0,10682.5,11063.5,15005.0,15668.0,13673.0,2013-10-23T08:31:17.087214Z,12
4811,8636.0,9693.0,9855.5,13816.0,12511.5,10519.0,2013-11-10T08:19:25.887063Z,5
4832,10057.0,11235.0,12139.0,16814.0,18867.5,15958.0,2013-11-07T07:45:42.778442Z,0
4836,8868.5,9672.5,9959.0,15051.0,13949.0,11632.5,2013-11-05T07:59:15.038544Z,2
4831,8174.0,9166.5,8928.0,17327.0,11665.0,9643.5,2013-11-07T08:43:09.019790Z,1
4837,8829.0,9566.0,9679.0,13807.0,13284.5,11186.5,2013-11-08T08:31:22.722761Z,1
4835,9410.0,10653.0,11982.0,14777.5,18524.0,16481.0,2013-11-03T08:11:11.259694Z,4
4839,8790.5,10106.5,11047.0,15623.5,16812.0,14615.5,2013-11-11T08:16:49.128707Z,1
4838,8790.5,10106.5,11047.0,15623.5,16812.0,14615.5,2013-11-11T08:16:49.128707Z,3
4841,8641.0,10078.5,9066.5,7388.5,7531.0,7535.0,2013-11-11T08:17:13.074812Z,0
4843,9028.0,9965.5,10380.0,15292.5,15856.0,13425.0,2013-11-13T08:04:02.682285Z,2
4844,9578.5,10740.0,11273.5,12907.5,12350.5,11125.5,2013-11-14T07:53:31.547747Z,3
4845,9005.0,9711.5,9725.0,12836.5,10958.5,9618.0,2013-11-12T08:05:04.992036Z,0
4849,9036.0,9956.0,10199.0,15943.5,16724.0,13484.5,2013-11-12T08:04:41.042972Z,0
4834,9125.5,10526.5,11684.0,15755.0,17595.0,14646.0,2013-11-13T08:04:26.628390Z,6
4852,9983.5,11411.0,12429.5,16290.0,18467.0,15475.5,2013-11-12T08:05:04.992036Z,0
4848,9114.0,10315.5,10652.5,14721.0,15646.5,12734.5,2013-11-13T08:04:26.628390Z,1
4846,9324.0,10467.0,11395.0,14895.0,17155.5,14050.0,2013-11-12T08:04:41.042972Z,0
4850,8787.0,9244.0,9099.0,9429.0,8990.0,8573.0,2013-11-12T08:05:04.992036Z,0
4855,8641.0,10078.5,9066.5,7388.5,7531.0,7535.0,2013-11-11T08:17:13.074812Z,2
4830,8822.0,9772.0,9948.0,14358.5,13508.5,11502.5,2013-10-23T08:31:17.087214Z,14
4842,8542.0,9541.5,9630.0,16432.0,15245.0,12066.5,2013-11-13T08:04:02.682285Z,2
4853,9400.0,10347.0,10705.0,13935.5,15762.0,13303.5,2013-11-08T08:31:22.722761Z,4.0
4821,8303.0,9375.5,9026.5,17036.5,13120.5,10161.0,2013-10-30T07:52:53.083346Z,7.0
4847,9002.0,9974.0,10476.0,16215.0,15705.0,12807.0,2013-11-14T07:51:31.802856Z,2.0
4854,8564.0,9640.0,9597.5,16724.0,14675.5,12335.0,2013-11-13T08:04:02.682285Z,1.0
4856,8971.5,9773.5,9932.0,15020.5,15035.5,12422.5,2013-11-13T08:04:02.682285Z,0.0
4840,7820.0,8894.0,8308.0,7234.0,7456.0,7486.5,2013-11-07T08:41:57.168767Z,4.0
4857,9213.0,10230.0,10785.0,14424.0,14678.0,12457.5,2013-11-14T07:51:07.857962Z,1.0
4863,9277.0,11030.5,12049.5,16834.0,17082.0,14352.0,2013-11-11T08:17:13.074812Z,2.0
4866,9424.0,10374.0,10832.0,15182.0,16119.5,13127.0,2013-11-14T07:51:31.802856Z,0.0
4860,9906.5,11096.5,12256.0,15710.0,18263.0,15250.0,2013-11-12T08:05:28.942740Z,1.0
4861,9726.0,11022.0,11899.0,15198.5,16412.0,13870.0,2013-11-12T08:05:28.942740Z,1.0
4862,9586.0,10730.0,11432.0,15473.0,15261.0,12878.0,2013-11-12T08:05:28.942740Z,1.0
4851,9646.5,10694.5,11597.0,15484.0,19253.0,16253.0,2013-11-04T08:10:39.034823Z,8.0
4864,9011.0,9796.0,9615.0,16623.0,12717.0,10281.0,2013-11-10T08:19:25.887063Z,3.0
4868,8164.5,9036.0,8907.0,12813.0,10456.5,8988.5,2013-11-13T08:04:26.628390Z,1.0
4869,9229.0,10413.0,11112.0,15423.5,16803.5,14440.0,2013-11-13T08:04:26.628390Z,1.0
4872,9357.5,10717.0,11195.0,16128.0,15605.5,12707.5,2013-11-13T08:04:26.628390Z,1.0
4870,9125.5,10526.5,11684.0,15755.0,17595.0,14646.0,2013-11-13T08:04:26.628390Z,1.0
4865,8605.5,9954.5,9805.0,17861.0,15334.0,12050.5,2013-11-11T08:18:48.880411Z,2.0
4867,8854.0,9948.0,10546.0,13092.0,15067.0,13275.5,2013-11-14T07:53:07.595999Z,0.0
4871,9398.5,10271.5,10801.0,15269.0,14701.5,12204.5,2013-11-12T08:05:04.992036Z,2.0
4881,8241.0,9263.0,9005.0,14159.5,11380.0,9390.5,2013-11-20T08:10:31.876122Z,1.0
4884,9210.5,10003.5,10350.0,13945.0,13702.0,11602.5,2013-11-12T08:04:17.095229Z,7.0
4883,8939.5,9835.5,9881.0,15336.0,14372.0,11636.0,2013-11-12T08:04:17.095229Z,7.0
4858,10436.5,11426.5,11777.0,14568.0,15386.0,13458.0,2013-11-23T07:46:59.285425Z,10.0
4876,8604.5,9527.5,9217.5,16743.0,14443.0,11026.5,2013-11-23T07:46:59.285425Z,5.0
4859,8744.5,9672.0,9695.5,14963.5,15171.0,12574.5,2013-11-23T07:46:59.285425Z,10.0
4889,9036.0,9956.0,10199.0,15943.5,16724.0,13484.5,2013-11-12T08:04:41.042972Z,7.0
4874,8509.5,9440.5,9217.0,19378.5,13987.5,10749.0,2013-11-10T08:19:25.887063Z,5.0
4878,9042.0,10035.0,10202.0,15803.0,16629.0,13398.5,2013-11-13T08:04:02.682285Z,5.0
4873,8361.0,9147.5,9159.0,13347.0,13047.0,10711.0,2013-11-10T08:19:25.887063Z,5.0
4882,7994.0,8738.0,8758.0,12689.0,10343.0,9013.0,2013-11-25T08:30:38.708536Z,6.0
4890,8787.0,9244.0,9099.0,9429.0,8990.0,8573.0,2013-11-12T08:05:04.992036Z,7.0
4888,9114.0,10315.5,10652.5,14721.0,15646.5,12734.5,2013-11-13T08:04:26.628390Z,6.0
4877,8089.5,8840.5,8834.0,9307.0,8422.5,8142.0,2013-11-13T08:04:26.628390Z,5.0
4887,,,,,,,,
4875,8751.5,9661.5,9910.0,15545.5,15787.5,13505.0,2013-11-13T08:03:38.731944Z,5.0
4879,8383.0,9749.5,9188.5,21295.0,14387.0,11256.5,2013-11-25T08:30:38.708536Z,7.0
4893,10024.0,12128.5,12935.0,18980.5,21314.0,17312.0,2013-11-20T08:10:31.876122Z,1.0
4892,9125.5,10526.5,11684.0,15755.0,17595.0,14646.0,2013-11-13T08:04:26.628390Z,6.0
4880,8432.0,9125.0,9354.0,13257.0,11905.5,10131.0,2013-11-24T08:31:27.688602Z,6.0
4895,10261.0,12317.5,13963.0,15548.5,9188.5,8821.5,2013-11-22T07:59:19.756935Z,3.0
4885,8618.0,9735.0,9283.5,19467.0,14705.0,11103.5,2013-11-23T07:46:59.285425Z,4.0
4886,,,,,,,,
4899,8625.0,9536.0,10063.0,14065.0,15545.0,13150.0,2013-11-12T08:04:17.095229Z,8.0
4901,8778.0,9671.0,9585.5,14646.0,14302.5,11817.0,2013-11-23T07:46:35.335299Z,3.0
4898,8535.5,9922.5,9099.5,7379.0,7471.0,7474.0,2013-11-18T08:23:19.495916Z,2.0
4905,8349.0,9239.0,8984.5,16049.0,12802.5,10888.5,2013-11-22T07:58:55.810830Z,2.0
4904,9326.0,10115.5,10288.5,15132.5,13163.5,11028.0,2013-11-21T07:59:19.109186Z,1.0
4913,9727.0,11134.5,11922.5,14139.0,12189.5,10908.0,2013-11-22T07:58:55.810830Z,1.0
4906,8551.0,9712.0,9474.0,14348.0,11988.0,9976.5,2013-11-22T07:58:55.810830Z,2.0
4897,9172.0,10517.0,11109.0,16486.5,17214.0,13979.0,2013-11-25T08:31:02.663113Z,6.0
4908,9444.0,10210.0,10665.5,13383.5,14631.0,12740.0,2013-11-24T08:31:51.643747Z,4.0
4900,8761.5,9922.0,9773.5,17123.5,14929.0,11997.5,2013-11-24T07:46:10.783654Z,4.0
4914,8962.0,9984.0,10353.5,14153.0,14859.0,12491.0,2013-11-22T07:58:55.810830Z,1.0
4891,,,,,,,,
4894,9357.5,10717.0,11195.0,16128.0,15605.5,12707.5,2013-11-13T08:04:26.628390Z,6.0
4903,8164.5,9036.0,8907.0,12813.0,10456.5,8988.5,2013-11-13T08:04:26.628390Z,7.0
4915,8969.0,10329.0,10393.0,16480.0,16156.5,13059.0,2013-11-22T07:58:55.810830Z,1.0
4896,,,,,,,,
4910,8556.0,9630.5,9635.0,14829.5,14275.5,11855.5,2013-11-15T07:52:03.895209Z,6.0
4912,8423.0,9368.5,9700.0,15685.5,14151.0,11937.0,2013-11-13T08:04:50.578731Z,8.0
4909,8845.0,9841.5,10120.0,15359.0,15027.0,12452.0,2013-11-13T08:04:02.682285Z,7.0
4922,8597.0,9659.5,9713.5,14559.0,15525.0,12867.0,2013-11-22T07:58:55.810830Z,3.0
4919,9426.5,10875.5,11453.5,11523.0,11426.0,9923.0,2013-11-22T07:58:55.810830Z,0.0
4918,9526.0,10851.0,12151.0,14919.0,19036.5,16671.0,2013-11-19T08:11:15.368594Z,3.0
4902,,,,,,,,
4923,9110.5,10128.5,10520.5,14287.5,15136.5,13062.5,2013-11-23T07:47:23.236779Z,2.0
4925,7850.5,9123.0,8480.5,10299.5,8890.5,8122.0,2013-11-27T08:17:05.801788Z,2.0
4907,8187.5,9082.0,9141.0,13824.5,13247.5,10891.5,2013-11-25T08:31:02.663113Z,5.0
4926,9360.0,10253.0,10869.0,14755.0,15792.0,13158.0,2013-11-24T08:31:27.688602Z,1.0
4928,9483.5,10871.0,11546.0,12788.0,11021.0,9733.0,2013-11-23T07:46:59.285425Z,2.0
4930,9529.5,10496.0,11733.0,13368.5,15520.0,12992.0,2011-09-04T08:02:14.958363Z,40.0
4931,9529.5,10496.0,11733.0,13368.5,15520.0,12992.0,2011-09-04T08:02:14.958363Z,12.0
4932,9529.5,10496.0,11733.0,13368.5,15520.0,12992.0,2011-09-04T08:02:14.958363Z,5.0
4927,10305.0,12318.5,13761.0,16427.0,19441.0,16907.5,2013-11-24T08:31:27.688602Z,1.0
4929,8916.0,9989.0,10237.0,14999.0,15268.0,12940.0,2013-11-23T07:46:35.335299Z,2.0
4911,,,,,,,,
4916,,,,,,,,
4933,9838.0,10816.0,11464.0,13692.0,14432.0,12858.0,2011-09-20T08:02:34.482143Z,1.0
4934,9528.5,10464.0,11278.0,14252.0,15007.0,12780.0,2011-10-06T08:02:07.722850Z,7.0
4940,8628.5,9394.0,9317.5,17099.5,15090.0,12037.0,2013-11-23T07:47:23.236779Z,3.0
4938,10253.0,11258.0,11708.0,16926.0,17837.0,13447.0,2013-11-28T08:04:47.459008Z,2.0
4921,,,,,,,,
4945,9582.0,10175.0,10707.0,12646.0,13652.0,11380.0,2013-11-28T08:05:11.406932Z,2.0
4935,9660.0,10640.5,11247.0,14711.5,15205.0,12785.5,2011-11-23T08:02:34.686845Z,6.0
4939,8742.0,9937.5,9602.5,17371.0,15578.5,11924.5,2013-11-23T07:47:23.236779Z,3.0
4917,7814.0,8836.0,8675.0,14279.0,11200.0,9316.0,2013-11-25T08:30:38.708536Z,4.0
4942,9046.0,9924.0,10657.5,12548.0,14590.5,12144.5,2012-06-02T08:03:41.836118Z,5.0
4937,9087.5,10084.0,10096.5,14871.0,13655.0,11144.5,2013-11-24T08:31:03.735003Z,2.0
4949,9046.0,9924.0,10657.5,12548.0,14590.5,12144.5,2012-06-02T08:03:41.836118Z,45.0
4920,,,,,,,,
4947,8654.5,10144.0,10724.0,16013.0,14320.5,12257.0,2013-11-27T08:17:05.801788Z,1.0
4924,9042.0,10035.0,10202.0,15803.0,16629.0,13398.5,2013-11-13T08:04:02.682285Z,12.0
4936,8241.0,9263.0,9005.0,14159.5,11380.0,9390.5,2013-11-20T08:10:31.876122Z,6.0
4952,10038.0,10892.0,11726.0,13835.0,16637.5,14213.0,2012-10-08T08:04:32.552473Z,21.0
4954,8473.0,10013.5,9079.5,7223.5,7501.5,7564.5,2013-11-27T08:17:05.801788Z,0.0
4951,8614.5,9401.0,9437.0,14498.0,12146.0,10018.0,2013-11-24T08:31:27.688602Z,2.0
4959,9250.0,10834.0,11754.0,16857.0,16887.5,14115.5,2013-11-27T08:17:05.801788Z,0.0
4957,8555.5,9475.5,9353.0,16929.5,12576.0,10001.5,2013-11-23T07:47:23.236779Z,4.0
4944,6956.0,9739.5,10566.5,17856.0,19950.0,16865.0,2013-12-06T08:10:07.553846Z,10.0
4961,9897.5,12950.5,14592.0,19527.5,13457.5,11989.5,2013-11-29T08:04:44.619051Z,2.0
4943,7958.0,9209.5,8975.0,8183.5,7705.0,7621.5,2013-12-06T08:10:31.499951Z,10.0
4963,9054.5,9840.0,9968.5,14150.0,12451.0,10740.0,2013-11-24T08:31:27.688602Z,3.0
4962,10125.5,11639.5,12143.0,18517.0,16574.5,13654.5,2013-11-29T08:04:44.619051Z,2.0
4964,8587.0,9300.0,9266.0,15591.0,11477.5,9201.0,2013-11-24T08:31:27.688602Z,3.0
4941,,,,,,,,
4946,8882.0,10098.5,10408.5,16273.5,14810.0,12618.0,2013-12-06T08:10:55.450292Z,10.0
4968,8680.0,9508.0,9707.0,13583.0,13253.0,11267.0,2013-11-24T08:31:27.688602Z,4.0
4969,8808.5,9827.0,10354.5,12661.0,10649.5,9372.0,2013-11-24T08:31:27.688602Z,4.0
4955,,,,,,,,
4948,,,,,,,,
4960,,,,,,,,
4967,8775.5,10046.5,11098.5,13334.0,15233.0,12506.0,2013-07-15T08:11:17.161184Z,3.0
4953,,,,,,,,
4958,9260.0,10215.0,10303.0,16458.0,15279.5,12145.0,2013-11-30T07:52:50.982852Z,3.0
4970,9526.0,10534.0,10872.0,12403.0,12503.0,10909.0,2013-11-30T07:53:14.931774Z,1.0
4973,8761.0,9468.0,9389.0,15319.0,12566.5,9784.5,2013-11-30T07:53:14.931774Z,2.0
4956,,,,,,,,
4950,8179.5,9121.0,8772.0,15547.0,11762.0,9462.0,2013-12-04T08:24:29.233817Z,8.0
4966,,,,,,,,
4965,,,,,,,,
4981,9393.5,10696.5,11559.0,15795.5,15620.0,13486.0,2013-11-29T08:05:08.573628Z,4.0
4982,8906.5,9942.0,11013.5,11112.0,9236.0,8612.0,2013-11-29T08:05:08.573628Z,4.0
4980,8342.0,9848.0,9609.0,17917.0,14307.5,11634.5,2013-12-06T08:10:31.499951Z,3.0
4974,9984.0,10960.0,10552.0,19436.5,15713.0,11966.0,2013-12-07T07:58:40.507588Z,5.0
4983,9582.0,10621.0,10864.0,15649.0,16102.0,13284.0,2013-12-10T08:31:34.544164Z,7.0
4971,8561.0,9508.0,9347.0,16311.5,14154.0,11090.0,2013-11-23T07:47:23.236779Z,6.0
4985,9388.0,10896.0,10084.0,8722.0,8655.0,8487.0,2013-12-04T08:23:17.365851Z,0.0
4976,9365.0,10227.0,10253.0,14191.0,13232.0,11031.0,2013-11-28T08:04:23.512517Z,5.0
4993,7958.0,9209.5,8975.0,8183.5,7705.0,7621.5,2013-12-06T08:10:31.499951Z,2.0
4995,9553.0,10679.5,11073.5,15650.5,17397.5,14504.0,2013-12-06T08:10:31.499951Z,2.0
4988,8259.0,9392.0,9925.5,12519.0,12434.0,10823.0,2014-05-15T08:08:51.144041Z,4.0
4972,,,,,,,,
4994,6956.0,9739.5,10566.5,17856.0,19950.0,16865.0,2013-12-06T08:10:07.553846Z,2.0
4996,8620.0,9777.0,9913.0,13839.0,14157.0,12107.0,2013-12-06T08:11:19.409105Z,2.0
4975,8766.0,9762.0,10218.0,14993.0,16566.0,14080.0,2013-12-14T08:04:26.841257Z,11.0
4997,9232.0,10269.0,11428.0,13565.5,8799.0,8575.0,2013-12-06T08:11:19.409105Z,2.0
4978,,,,,,,,
4977,,,,,,,,
4989,8555.0,9615.5,10308.0,12941.0,14068.0,11898.0,2014-05-31T08:08:53.998471Z,3.0
4979,,,,,,,,
4998,8903.0,10581.5,11680.5,13846.5,15429.5,12960.5,2014-08-03T08:09:17.884013Z,3.0
4986,8827.0,9547.0,9491.0,10729.0,8845.5,8508.0,2013-12-14T08:05:14.730341Z,10.0
4984,8820.0,9915.0,9827.0,15238.5,13824.5,11066.0,2013-12-14T08:05:14.730341Z,11.0
5000,8877.5,9817.5,9445.0,9176.0,8726.5,8508.0,2013-12-08T08:42:44.263693Z,3.0
4992,,,,,,,,
4990,9148.0,9913.5,9955.5,15408.0,13188.0,10899.5,2013-12-14T08:04:26.841257Z,10.0
4987,,,,,,,,
4991,,,,,,,,
5001,,,,,,,,
5003,8930.0,9696.5,9807.5,14359.0,13638.0,10912.0,2013-12-03T08:25:46.287782Z,2.0
5015,8827.0,9547.0,9491.0,10729.0,8845.5,8508.0,2013-12-14T08:05:14.730341Z,3.0
5009,9360.5,10761.5,11276.0,16612.0,17219.0,14504.0,2013-12-14T08:05:14.730341Z,5.0
5002,,,,,,,,
5004,9300.5,10553.0,10916.0,18419.0,17866.5,14076.5,2013-12-12T08:19:36.625698Z,7.0
5016,8644.5,9454.0,9324.5,15574.5,13710.0,10900.5,2013-12-14T08:04:50.785123Z,3.0
4999,,,,,,,,
5011,9129.0,10222.0,10303.5,15049.0,14194.5,11914.0,2013-12-14T08:05:14.730341Z,5.0
5012,8936.0,9884.5,10078.0,15778.0,14119.5,11527.0,2013-12-14T08:05:14.730341Z,5.0
5013,9150.0,10217.5,10801.0,14892.5,16386.5,13369.5,2013-12-14T08:04:50.785123Z,4.0
5010,8898.0,9944.5,9826.0,17758.0,15390.0,12163.5,2013-12-14T08:05:14.730341Z,5.0
5017,9067.0,9843.0,9793.5,15328.0,12998.5,10305.5,2011-02-16T07:59:17.040069Z,6.0
5005,,,,,,,,
5007,9255.5,10131.5,10631.0,11101.0,9952.0,9161.0,2013-12-15T08:04:15.835078Z,8.0
5014,8549.0,9625.5,9149.5,18201.5,14269.0,11184.5,2013-12-15T08:03:51.884737Z,5.0
5006,,,,,,,,
5008,,,,,,,,
5021,9374.5,10367.0,11153.0,13530.5,16386.0,13564.5,2011-09-04T08:02:14.958363Z,12.0
5020,9374.5,10367.0,11153.0,13530.5,16386.0,13564.5,2011-09-04T08:02:14.958363Z,40.0
5024,12142.0,12928.0,14007.0,18384.5,18286.0,14887.5,2011-11-23T08:02:58.637489Z,21.0
5023,8878.0,9895.0,10454.0,15413.0,14572.0,11525.0,2011-10-22T08:02:14.874770Z,4.0
5026,8465.5,9326.0,9298.5,14965.0,13067.0,10678.5,2012-02-11T08:03:25.394962Z,4.0
5025,8505.5,9342.0,9167.0,15327.0,12574.5,10043.0,2012-01-10T08:03:20.114965Z,8.0
5027,8652.5,9401.0,9727.0,14606.5,13992.5,11138.0,2012-03-14T08:03:00.927981Z,0.0
5033,8939.5,9687.0,10499.0,13199.0,15549.5,12569.5,2012-06-02T08:03:41.836118Z,4.0
5036,8939.5,9687.0,10499.0,13199.0,15549.5,12569.5,2012-06-02T08:03:41.836118Z,32.0
5037,8939.5,9687.0,10499.0,13199.0,15549.5,12569.5,2012-06-02T08:03:41.836118Z,60.0
5035,8939.5,9687.0,10499.0,13199.0,15549.5,12569.5,2012-06-02T08:03:41.836118Z,19.0
5034,8939.5,9687.0,10499.0,13199.0,15549.5,12569.5,2012-06-02T08:03:41.836118Z,12.0
5031,8631.0,9369.0,9914.0,13306.0,14449.0,11665.5,2012-05-17T08:03:38.118373Z,8.0
5032,8992.0,9772.0,10509.0,13172.0,15658.0,12463.0,2012-06-02T08:03:17.891673Z,4.0
5038,9896.5,10734.5,11582.0,14038.0,15809.5,13234.5,2012-10-08T08:04:32.552473Z,40.0
5039,9896.5,10734.5,11582.0,14038.0,15809.5,13234.5,2012-10-08T08:04:32.552473Z,21.0
5019,,,,,,,,
5022,9277.0,10183.0,10641.0,14119.0,15301.5,12395.5,2011-10-06T08:02:07.722850Z,15.0
5041,9550.0,10409.5,10442.5,15382.0,13885.0,11283.0,2012-11-09T08:05:10.642132Z,6.0
5044,9167.0,10036.5,10540.0,15841.0,14846.5,12027.0,2013-01-28T08:05:30.572553Z,3.0
5048,8798.0,9791.0,10067.0,15509.0,14847.5,11859.0,2013-03-17T08:05:25.332461Z,4.0
5046,9276.5,10193.5,10341.5,15677.0,14445.5,11710.0,2013-02-13T08:05:30.568941Z,7.0
5050,8683.5,9695.5,9343.5,17702.5,15260.0,11508.0,2013-12-14T08:04:50.785123Z,3.0
