Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir08,swir16,swir22,image_date,days_offset,pet,ppt,tmax,tmin,q
-28.376944,24.303056,2013-08-15,239.027,1428.0,23.0,9678.5,10634.0,11618.5,13137.0,14786.5,13231.0,2013-08-15T08:10:45.990334Z,0.0,214.8,0.0,23.01,1.8199999,0.0
-28.376944,24.303056,2013-08-29,257.802,1428.0,13.0,9311.0,10487.5,11133.0,12608.5,14761.5,13373.5,2013-08-23T08:17:31.716254Z,6.0,214.8,0.0,23.01,1.8199999,0.0
-28.376944,24.303056,2013-09-12,263.853,1428.0,17.0,9311.0,10487.5,11133.0,12608.5,14761.5,13373.5,2013-08-23T08:17:31.716254Z,20.0,214.8,0.0,26.98,5.5,0.0
-28.376944,24.303056,2013-09-26,214.87,1297.0,25.0,9921.0,10903.0,11790.0,13726.5,17077.5,14999.0,2013-10-02T08:11:18.722037Z,6.0,214.8,0.0,26.98,5.5,0.0
-28.376944,24.303056,2013-10-10,242.197,1297.0,14.0,9921.0,10903.0,11790.0,13726.5,17077.5,14999.0,2013-10-02T08:11:18.722037Z,8.0,214.8,17.6,31.56,10.34,0.9
-28.376944,24.303056,2013-10-24,252.512,1297.0,10.0,9485.5,10889.0,11618.5,14313.5,16963.0,14768.0,2013-10-26T08:17:13.595452Z,2.0,214.8,17.6,31.56,10.34,0.9
-28.376944,24.303056,2013-11-07,249.045,1297.0,10.0,9456.5,11108.0,12018.5,14895.5,17454.5,14907.5,2013-11-11T08:17:13.074812Z,4.0,214.8,21.0,33.989998,13.91,1.1
-28.376944,24.303056,2013-11-21,248.024,1297.0,10.0,9664.5,10962.5,11871.5,15296.0,17409.5,14815.5,2013-11-27T08:17:05.801788Z,6.0,214.8,21.0,33.989998,13.91,1.1
-28.376944,24.303056,2014-01-02,257.096,1297.0,12.0,9267.0,10594.5,10611.0,17246.0,15650.5,12960.0,2013-12-29T08:16:54.355464Z,4.0,154.6,53.3,35.77,18.88,2.7
-28.376944,24.303056,2014-01-16,212.453,1297.0,10.0,9160.0,10632.0,10781.5,16500.0,15563.0,13200.5,2014-01-14T08:16:39.490236Z,2.0,212.7,53.3,35.77,18.88,2.7
-28.376944,24.303056,2014-01-30,214.837,1297.0,10.0,10139.0,11139.0,11472.5,16928.0,18376.5,14680.5,2014-01-22T08:12:12.361056Z,8.0,212.7,53.3,35.77,18.88,2.7
-28.376944,24.303056,2014-02-27,199.778,1297.0,10.0,8581.0,9994.5,9898.5,16515.5,14120.5,11717.5,2014-02-15T08:16:19.751017Z,12.0,212.7,78.5,32.82,18.23,3.9
-29.744167,29.905833,2014-03-24,30.112,91.3,20.0,8409.5,9438.5,9133.0,16216.5,13651.5,10569.0,2014-03-23T07:51:31.549485Z,1.0,141.6,90.0,26.01,14.139999,4.5
-26.45,28.085833,2014-03-24,120.206,649.0,53.0,7541.0,8300.5,8039.5,11106.0,10323.0,9043.0,2014-03-21T08:02:43.985775Z,3.0,159.7,68.3,25.63,13.099999,3.4000000000000004
-27.935,26.126667,2014-03-24,126.217,449.0,62.0,8630.0,9758.0,9985.0,15357.0,14508.0,11891.5,2014-03-20T08:05:48.753387Z,4.0,194.8,38.5,27.73,13.32,1.9
-28.141944,26.417778,2014-03-24,155.436,370.0,34.0,8519.0,9370.0,9249.0,16402.0,14273.0,11323.0,2014-03-20T08:06:12.702647Z,4.0,191.90001,45.5,27.609999,13.71,2.3000000000000003
-28.376944,24.303056,2014-06-05,206.436,1227.0,20.0,8870.0,9906.0,10334.5,12400.0,13465.5,12163.5,2014-06-07T08:15:08.969603Z,2.0,212.7,0.7000000000000001,20.9,1.03,0.0
-28.1175,26.719444,2014-03-24,88.766,539.0,59.0,8579.0,9667.0,9727.5,14362.0,12396.5,10691.0,2014-03-20T08:06:12.702647Z,4.0,186.2,45.8,27.42,14.15,2.3000000000000003
-22.225556,29.990556,2014-03-25,128.165,414.0,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,151.40001,49.5,31.82,21.48,2.5
-25.127778,27.628889,2014-03-25,123.384,404.0,166.0,8707.0,11180.0,10253.0,20201.0,17495.0,13597.0,2014-03-28T08:08:20.672332Z,3.0,173.40001,61.2,29.65,17.19,3.1
-24.39619444,27.08983333,2014-03-25,125.553,443.34,101.0,8628.5,9467.5,9908.0,12452.0,9827.0,8709.5,2014-03-20T08:05:00.859311Z,5.0,175.2,57.8,30.24,18.359999,2.9000000000000004
-24.69514,27.40906,2014-03-25,121.307,479.0,93.0,8916.0,9902.5,9932.0,13908.5,10680.0,9173.0,2014-03-20T08:05:00.859311Z,5.0,178.1,64.2,29.949999,18.26,3.2
-28.376944,24.303056,2014-10-23,218.924,1441.0,20.0,10718.5,12237.5,13717.5,16766.0,21051.5,18525.0,2014-10-21T08:13:32.956839Z,2.0,225.6,9.7,32.46,11.639999,0.5
-30.733889,29.828333,2014-03-25,43.007,115.2,20.0,8291.0,9334.5,8970.0,17200.5,13692.5,10398.5,2014-03-23T07:51:31.549485Z,2.0,130.7,77.4,26.42,16.44,3.9
-26.861111,28.884722,2014-03-25,123.693,515.0,99.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,156.1,75.8,25.279999,12.219999,3.8
-28.116667,26.725278,2014-03-25,137.356,861.0,14.0,8052.0,9176.5,8991.5,15761.5,12752.5,10340.0,2014-03-28T08:09:08.560306Z,3.0,186.2,45.8,27.42,14.15,2.3000000000000003
-29.160278,26.573333,2014-03-25,110.0,224.0,52.0,8448.5,9527.0,9824.0,14503.5,13237.5,11103.5,2014-03-28T08:09:32.506411Z,3.0,192.5,55.8,27.39,12.79,2.8000000000000003
-28.69485,28.23487,2014-03-25,129.266,243.7,10.0,8344.5,9004.0,8938.0,15390.0,12017.0,9923.0,2014-03-13T07:59:57.732496Z,12.0,157.3,66.7,24.63,11.509999,3.3000000000000003
-29.615556,27.065278,2014-03-25,83.866,218.9,37.0,8254.0,9564.5,9647.0,15151.5,9820.5,8534.5,2014-03-21T08:03:55.819854Z,4.0,180.8,66.60000000000001,26.289999,12.42,3.3000000000000003
-28.883333,27.89,2014-03-25,93.131,219.3,10.0,8178.0,9123.5,9091.0,14993.0,11722.5,9888.5,2014-03-21T08:03:31.877985Z,4.0,161.3,63.5,24.88,11.91,3.2
-33.501667,21.624167,2014-03-25,186.126,710.0,24.0,8144.0,9206.5,8945.5,15400.0,11579.0,9330.5,2014-03-26T08:23:08.754832Z,1.0,184.0,28.3,27.039999,12.559999,1.4
-29.161667,23.696389,2014-03-26,96.848,213.7,20.0,9063.0,10082.5,9341.0,8196.0,7655.0,7524.0,2014-03-27T08:12:25.311468Z,1.0,221.2,32.2,30.949999,14.7,1.6
-27.01011111,26.69808333,2014-03-26,88.942,334.1,131.0,7589.0,8062.0,7811.5,9611.0,8131.5,7670.0,2014-03-28T08:09:08.560306Z,2.0,180.0,36.0,27.289999,14.44,1.8
-22.935,28.004167,2014-03-26,68.465,267.8,20.0,8945.0,9987.5,10214.5,14638.0,11701.0,9620.5,2014-03-20T08:04:36.914456Z,6.0,161.5,56.8,30.779999,19.08,2.8000000000000003
-25.20639,27.558,2014-03-26,113.106,553.0,49.0,8767.5,9932.0,10392.0,13187.5,11001.0,9409.0,2014-03-20T08:05:00.859311Z,6.0,174.0,58.7,29.449999,16.96,2.9000000000000004
-28.376944,24.303056,2015-07-16,226.202,1506.0,20.0,8928.5,10237.5,10916.0,12998.5,14380.5,12719.0,2015-07-12T08:15:00.631172Z,4.0,230.7,5.7,21.02,2.99,0.3
-28.376944,24.303056,2015-07-30,226.729,1506.0,20.0,8990.5,10294.5,10836.0,13000.5,14621.5,12775.5,2015-07-28T08:15:05.799938Z,2.0,230.7,5.7,21.02,2.99,0.3
-28.376944,24.303056,2015-08-13,235.927,1506.0,20.0,9098.5,10425.5,10943.5,13162.0,15304.0,13194.0,2015-08-13T08:15:10.734709Z,0.0,230.7,24.8,23.43,1.1999999,1.2000000000000002
-28.376944,24.303056,2015-09-24,237.636,1506.0,20.0,9429.0,10576.0,11255.0,12171.5,13081.0,11665.0,2015-09-22T08:15:26.706922Z,2.0,230.7,11.0,29.029999,8.58,0.6000000000000001
-28.376944,24.303056,2015-10-08,228.318,1506.0,20.0,9386.0,10764.0,11732.5,14579.0,16846.0,14394.0,2015-10-16T08:15:29.616494Z,8.0,230.7,16.900000000000002,34.69,12.87,0.8
-28.376944,24.303056,2015-10-22,210.336,1506.0,39.0,9386.0,10764.0,11732.5,14579.0,16846.0,14394.0,2015-10-16T08:15:29.616494Z,6.0,230.7,16.900000000000002,34.69,12.87,0.8
-28.376944,24.303056,2015-11-05,234.268,1506.0,20.0,9438.0,10812.5,11564.0,14831.0,17107.5,14688.0,2015-11-01T08:15:35.901145Z,4.0,230.7,9.3,32.92,12.75,0.5
-28.376944,24.303056,2015-11-19,295.2,1506.0,20.0,9557.5,11177.5,11994.0,15188.5,17053.0,14744.5,2015-11-17T08:15:36.832701Z,2.0,230.7,9.3,32.92,12.75,0.5
-28.376944,24.303056,2015-12-03,255.9,1506.0,20.0,9436.0,10923.5,11727.5,15189.5,16414.0,14266.0,2015-12-03T08:15:37.722338Z,0.0,230.7,8.9,36.45,18.26,0.4
-28.376944,24.303056,2015-12-31,254.5,1506.0,20.0,10316.5,11648.5,12535.0,15349.0,17145.5,15201.0,2015-12-27T08:16:48.680427Z,4.0,230.7,8.9,36.45,18.26,0.4
-30.398056,30.601944,2014-03-26,47.151,230.2,20.0,7908.5,8922.5,8469.5,18090.0,11994.0,9342.5,2014-03-23T07:51:31.549485Z,3.0,135.7,79.9,27.33,20.25,4.0
-26.648056,27.089444,2014-03-26,223.609,667.0,20.0,8148.5,9210.5,8831.0,16764.0,13507.5,10269.0,2014-03-20T08:05:24.805679Z,6.0,168.6,40.7,26.529999,13.71,2.0
-26.970278,27.211111,2014-03-26,73.166,294.1,102.0,8928.5,10343.0,10834.0,9370.5,7764.0,7572.5,2014-03-28T08:09:08.560306Z,2.0,170.40001,43.0,26.789999,13.96,2.1
-26.880278,26.965,2014-03-26,235.497,766.0,112.0,8654.5,9605.0,9440.0,15858.0,15073.5,12156.0,2014-03-28T08:08:44.614201Z,2.0,172.40001,39.3,26.98,14.16,2.0
-26.98472222,26.63227778,2014-03-26,143.686,448.0,148.0,8302.0,9474.0,9388.0,16116.0,14013.0,11049.0,2014-03-28T08:09:08.560306Z,2.0,178.2,35.9,27.449999,14.7,1.8
-27.671111,27.236944,2014-03-26,68.952,206.8,10.0,9176.5,10715.0,11173.5,15061.5,13177.0,11028.0,2014-03-28T08:09:08.560306Z,2.0,177.90001,46.0,27.09,13.65,2.3000000000000003
-27.044444,27.005,2014-03-26,119.834,354.3,20.0,8120.5,9587.0,9139.0,18687.5,14679.5,10887.0,2014-03-28T08:09:08.560306Z,2.0,174.8,40.400000000000006,27.01,14.07,2.0
-30.160091,27.40124,2014-03-26,83.236,207.9,11.0,9256.0,10329.5,10604.5,14985.0,13673.5,11002.5,2014-03-29T08:00:28.910875Z,3.0,173.5,64.10000000000001,26.16,12.7699995,3.2
-30.336111,27.359444,2014-03-26,82.164,171.34,17.0,8987.0,9792.0,10310.0,9226.0,8060.0,7780.0,2014-03-29T08:00:28.910875Z,3.0,173.6,61.8,26.25,12.53,3.1
-22.935,28.004167,2014-03-27,120.656,486.0,22.0,8945.0,9987.5,10214.5,14638.0,11701.0,9620.5,2014-03-20T08:04:36.914456Z,7.0,161.5,56.8,30.779999,19.08,2.8000000000000003
-30.830556,26.921389,2014-03-27,121.641,251.2,10.0,8196.0,9082.0,9107.5,11785.5,9531.5,8764.5,2014-03-21T08:04:19.770195Z,6.0,177.6,54.7,26.59,12.29,2.7
-22.548889,28.898056,2014-03-27,91.175,404.0,20.0,7686.0,8807.0,8403.5,14440.5,11780.0,9579.5,2014-04-06T08:01:41.133043Z,10.0,154.7,57.0,30.029999,18.41,2.9000000000000004
-22.91028,29.61111,2014-03-27,61.002,171.4,20.0,9713.5,10645.5,10869.0,15112.0,14093.5,11738.5,2014-03-29T07:58:29.172470Z,2.0,142.5,78.5,28.779999,18.46,3.9
-30.13573889,30.67422222,2014-03-27,33.39,116.4,20.0,8744.5,10198.5,10616.5,11115.0,9456.0,8655.0,2014-03-23T07:51:31.549485Z,4.0,137.8,87.5,27.439999,19.859999,4.4
-27.38972222,26.46388889,2014-03-27,89.459,327.3,122.0,8825.5,10410.0,10910.0,9943.0,8514.0,8454.0,2014-03-28T08:09:08.560306Z,1.0,189.40001,36.5,28.22,14.759999,1.8
-27.398611,26.614722,2014-03-27,103.519,304.6,34.0,8569.5,9307.5,9470.0,15272.0,11814.0,10287.5,2014-03-20T08:05:48.753387Z,7.0,187.7,36.7,28.019999,14.7,1.8
-27.902778,24.615556,2014-03-27,161.986,888.0,20.0,8602.0,9972.0,9646.0,18771.0,13195.0,10157.0,2014-03-27T08:12:01.362184Z,0.0,210.3,33.1,30.439999,15.259999,1.7000000000000002
-29.658056,25.973333,2014-03-27,164.271,346.27,82.0,8643.0,10097.0,10001.0,15778.5,12059.0,9895.0,2014-03-28T08:09:32.506411Z,1.0,194.1,48.5,27.21,12.57,2.4000000000000004
-31.000833,26.353056,2014-03-27,153.046,402.0,115.0,8253.0,9289.0,9620.0,12603.0,11744.0,10124.0,2014-03-28T08:09:56.456752Z,1.0,180.0,53.0,26.18,11.41,2.6
-30.679722,26.7125,2014-03-27,95.949,219.3,20.0,8430.5,9525.0,10287.0,9434.0,8553.5,8106.5,2014-03-28T08:09:56.456752Z,1.0,183.40001,55.7,27.15,12.54,2.8000000000000003
-30.534167,24.961944,2014-03-27,140.838,337.2,48.0,8856.0,9825.0,10109.0,13784.5,13574.0,11461.0,2014-03-27T08:12:49.262216Z,0.0,210.7,34.7,27.99,13.389999,1.7000000000000002
-27.356667,27.286389,2014-03-27,99.319,262.9,184.0,8102.5,8915.5,8878.0,15719.0,12773.5,10423.5,2014-03-28T08:09:08.560306Z,1.0,177.3,46.3,26.949999,13.7699995,2.3000000000000003
-22.548889,28.898056,2014-03-28,87.661,245.6,21.0,7686.0,8807.0,8403.5,14440.5,11780.0,9579.5,2014-04-06T08:01:41.133043Z,9.0,154.7,57.0,30.029999,18.41,2.9000000000000004
-29.160278,26.573333,2014-03-28,101.176,220.61,52.0,8448.5,9527.0,9824.0,14503.5,13237.5,11103.5,2014-03-28T08:09:32.506411Z,0.0,192.5,55.8,27.39,12.79,2.8000000000000003
-29.803611,30.516111,2014-03-28,55.648,214.7,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,134.8,90.5,26.789999,16.859999,4.5
-25.99136,27.84208,2014-03-31,110.052,366.94,128.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,160.1,70.5,26.25,14.0,3.5
-25.513889,31.224444,2014-03-31,45.871,171.8,20.0,8292.5,9038.0,8843.0,15073.0,12269.5,10058.0,2014-03-23T07:50:19.706935Z,8.0,139.0,157.70000000000002,27.96,18.55,7.9
-33.818056,19.694722,2014-03-31,23.312,277.9,20.0,8629.0,8812.0,8735.0,11155.5,9802.0,8900.0,2014-04-01T08:32:12.106182Z,1.0,200.1,45.0,27.97,14.61,2.3000000000000003
-32.502778,19.535833,2014-03-31,10.0,110.6,20.0,10867.5,12480.5,14050.0,18357.5,19735.0,16811.0,2014-04-01T08:31:48.153410Z,1.0,233.8,17.7,30.689999,14.139999,0.9
-25.681111,31.783333,2014-04-01,59.848,201.8,20.0,10755.0,12007.5,12517.0,13304.5,9807.5,8727.0,2014-03-31T07:46:56.323201Z,1.0,135.7,40.8,28.84,15.65,2.0
-27.935,26.126667,2014-04-01,122.43,468.0,68.0,8413.5,9778.0,10050.5,15295.5,14832.0,12083.5,2014-03-28T08:09:08.560306Z,4.0,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-28.1175,26.719444,2014-04-01,170.7835,1184.0,20.0,8210.0,9391.5,9498.0,14919.5,12876.5,10727.5,2014-03-28T08:09:32.506411Z,4.0,186.2,22.4,25.38,8.2,1.1
-28.116667,26.725278,2014-04-01,149.417,1349.0,20.0,8100.5,9236.0,9064.0,15745.5,12760.5,10345.0,2014-03-28T08:09:32.506411Z,4.0,186.2,22.4,25.38,8.2,1.1
-27.671111,27.236944,2014-04-01,63.718,181.8,91.0,9176.5,10715.0,11173.5,15061.5,13177.0,11028.0,2014-03-28T08:09:08.560306Z,4.0,177.90001,22.9,25.55,8.12,1.1
-34.075556,20.145556,2014-04-01,26.858,603.0,22.0,9371.0,10371.0,10906.0,15838.0,16327.0,13000.0,2014-04-10T08:26:26.721550Z,9.0,181.7,37.5,26.5,13.009999,1.9
-29.161667,23.696389,2014-04-02,88.471,210.6,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,221.2,20.6,27.39,9.849999,1.0
-25.81048333,27.90955222,2014-04-02,146.928,681.0,139.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,163.7,47.6,25.43,10.23,2.4000000000000004
-22.935,28.004167,2014-04-02,90.54,334.6,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,161.5,28.3,29.029999,14.009999,1.4
-24.768889,31.39,2014-04-02,44.947,148.9,26.0,10665.5,12311.5,13351.0,20670.0,20569.0,17243.0,2014-03-23T07:49:55.765065Z,10.0,134.1,51.400000000000006,28.76,16.19,2.6
-24.9675,31.516667,2014-04-02,26.045,89.985,20.0,8086.0,8885.0,8399.0,17696.0,12788.5,9817.0,2014-03-23T07:49:55.765065Z,10.0,136.40001,44.1,28.76,16.25,2.2
-28.801278,31.955389,2014-04-02,92.091,422.0,20.0,8524.5,9659.0,9365.0,16624.0,13386.5,10715.5,2014-04-01T07:44:48.057823Z,1.0,147.6,98.5,28.05,16.76,4.9
-29.744167,29.905833,2014-04-02,34.1,71.8,5.0,8734.0,9482.5,9420.5,14975.0,13509.0,10312.5,2014-03-31T07:48:08.169886Z,2.0,141.6,57.900000000000006,25.0,9.12,2.9000000000000004
-27.4275,28.525833,2014-04-02,47.31,163.0,29.0,8396.0,9135.5,9636.5,13743.0,14434.5,12144.5,2014-04-06T08:02:52.967122Z,4.0,157.90001,27.6,23.689999,5.89,1.4
-27.398611,26.614722,2014-04-02,111.673,349.6,67.0,8707.5,9684.5,9701.5,15236.5,12545.0,10515.0,2014-04-05T08:05:53.392398Z,3.0,187.7,23.1,26.289999,8.82,1.2000000000000002
-27.671111,27.236944,2014-04-02,67.0,182.0,91.0,9349.0,10580.5,11324.5,14099.0,13506.5,11360.0,2014-04-05T08:05:53.392398Z,3.0,177.90001,22.9,25.55,8.12,1.1
-29.033333,23.983333,2014-04-02,155.703,820.0,20.0,8463.0,9662.5,9991.0,16230.5,13698.0,11901.0,2014-04-04T08:15:40.204874Z,2.0,217.3,22.8,27.38,9.32,1.1
-28.768056,20.720556,2014-04-02,106.343,324.3,20.0,9264.0,10514.0,10928.5,10524.0,8409.5,7913.0,2014-04-01T08:31:00.252195Z,1.0,260.2,12.3,30.429998,12.96,0.6000000000000001
-34.031944,22.053333,2014-04-02,36.688,326.7,20.0,7652.0,8184.0,8112.0,11517.0,10065.0,8852.0,2014-03-26T08:23:32.713645Z,7.0,153.90001,66.2,24.64,12.83,3.3000000000000003
-34.039722,22.133333,2014-04-02,18.868,265.6,20.0,9025.5,10072.5,9658.0,20205.0,14417.0,10942.0,2014-04-03T08:20:14.743674Z,1.0,152.40001,68.4,24.529999,13.23,3.4000000000000004
-33.7075,18.97444444,2014-04-02,10.518,89.9,28.0,8423.0,9217.0,9171.5,13329.0,12695.5,10490.5,2014-04-09T08:35:19.687235Z,7.0,203.90001,27.700000000000003,27.41,13.16,1.4
-28.058889,30.373611,2014-04-02,75.499,271.9,23.0,8254.0,9103.5,9022.5,12812.5,12149.5,9891.5,2014-03-30T07:56:46.522358Z,3.0,155.7,20.8,25.519999,9.389999,1.0
-27.495556,26.074722,2014-04-02,149.283,386.0,66.0,8575.0,9911.5,10214.5,16215.5,16774.5,13229.0,2014-03-28T08:09:08.560306Z,5.0,192.0,25.1,26.3,8.309999,1.3
-27.4,26.624722,2014-04-02,115.579,361.0,20.0,8482.5,9273.0,9329.0,14999.5,12495.0,10312.0,2014-04-05T08:05:53.392398Z,3.0,187.7,23.1,26.289999,8.82,1.2000000000000002
-27.01011111,26.69808333,2014-04-03,95.884,389.0,20.0,8839.5,9830.5,9983.0,12195.0,10061.0,8832.5,2014-04-05T08:05:53.392398Z,2.0,180.0,24.700000000000003,25.58,8.78,1.2000000000000002
-22.91028,29.61111,2014-04-03,90.182,216.6,20.0,9713.5,10645.5,10869.0,15112.0,14093.5,11738.5,2014-03-29T07:58:29.172470Z,5.0,142.5,30.5,27.779999,14.38,1.5
-23.658056,31.05,2014-04-03,71.201,193.5,20.0,7766.0,9088.0,8739.5,16290.5,12740.5,9971.5,2014-03-30T07:55:34.692515Z,4.0,139.0,32.4,28.82,16.16,1.6
-23.281,30.54305556,2014-04-03,77.304,176.7,39.0,8498.0,9709.5,9781.0,12993.0,12173.5,10359.5,2014-03-30T07:55:34.692515Z,4.0,140.40001,36.5,27.48,15.88,1.8
-24.99328,30.81444,2014-04-03,40.654,114.8,21.0,8002.5,8999.5,8784.5,16835.5,12932.5,9971.5,2014-03-30T07:55:58.634384Z,4.0,123.5,77.0,22.59,9.5,3.8
-27.937778,31.209444,2014-04-03,49.219,231.6,20.0,8527.0,9229.0,8894.0,16084.5,12430.0,9599.5,2014-03-31T07:47:20.270744Z,3.0,151.1,46.6,26.41,12.929999,2.3000000000000003
-27.5275,30.858056,2014-04-03,26.651,86.1,20.0,9053.0,9965.5,9944.5,17902.5,15356.0,11489.0,2014-03-31T07:47:20.270744Z,3.0,145.8,61.8,25.33,10.9,3.1
-26.648056,27.089444,2014-04-03,239.159,692.0,73.0,8247.5,9329.5,9121.0,15920.0,14165.5,10910.0,2014-04-05T08:05:29.445448Z,2.0,168.6,28.700000000000003,24.91,8.32,1.4
-26.970278,27.211111,2014-04-03,140.282,375.0,173.0,8943.0,9977.5,10297.0,9253.5,7750.0,7618.5,2014-04-05T08:05:53.392398Z,2.0,170.40001,28.1,25.109999,8.309999,1.4
-26.880278,26.965,2014-04-03,253.903,763.0,112.0,8677.0,9571.5,9784.0,15079.0,15426.0,12493.0,2014-04-05T08:05:53.392398Z,2.0,172.40001,27.3,25.31,8.59,1.4
-26.98472222,26.63227778,2014-04-03,175.661,600.0,148.0,8769.0,9587.5,9873.0,15592.0,14484.5,11610.0,2014-04-05T08:05:53.392398Z,2.0,178.2,25.5,25.76,8.96,1.3
-27.044444,27.005,2014-04-03,124.41,355.7,31.0,8354.0,9374.0,9383.5,16738.0,14212.0,10688.0,2014-04-05T08:05:53.392398Z,2.0,174.8,26.5,25.31,8.45,1.3
-33.13083,18.86278,2014-04-03,20.059,192.1,20.0,9458.0,10975.5,11573.5,17099.0,15583.0,13148.5,2014-04-09T08:35:19.687235Z,6.0,212.90001,18.3,28.519999,14.34,0.9
-28.404444,30.013056,2014-04-04,39.636,121.6,20.0,8843.0,9738.0,9920.0,15787.0,15962.0,11862.0,2014-04-07T07:53:55.464607Z,3.0,160.8,11.9,26.289999,9.49,0.6000000000000001
-28.116667,26.725278,2014-04-04,202.0,1033.0,20.0,8512.0,9504.5,9536.0,15374.0,13376.5,10690.5,2014-04-05T08:05:53.392398Z,1.0,186.2,22.4,25.38,8.2,1.1
-28.735556,29.820556,2014-04-07,42.258,99.5,20.0,7991.0,9039.5,8735.5,15360.5,11765.5,9097.0,2014-03-30T07:57:10.472699Z,8.0,159.40001,12.1,26.68,9.7699995,0.6000000000000001
-26.73806,27.59194,2014-04-07,84.66,375.0,166.0,8787.0,10037.0,10329.0,10052.5,8115.0,7894.5,2014-04-06T08:02:52.967122Z,1.0,164.40001,30.6,24.07,7.81,1.5
-26.45,28.085833,2014-04-07,120.199,647.0,53.0,8608.0,9602.0,9558.0,15653.5,15180.5,12093.5,2014-04-06T08:02:29.021017Z,1.0,159.7,30.6,23.82,7.66,1.5
-26.98472222,26.63227778,2014-04-07,214.0,693.0,148.0,8769.0,9587.5,9873.0,15592.0,14484.5,11610.0,2014-04-05T08:05:53.392398Z,2.0,178.2,25.5,25.76,8.96,1.3
-27.935,26.126667,2014-04-07,173.115,681.0,23.0,8971.0,10097.0,10715.0,14533.0,15505.5,12710.5,2014-04-05T08:05:53.392398Z,2.0,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-28.141944,26.417778,2014-04-07,187.623,444.0,35.0,8768.0,9666.0,9952.0,15618.0,15184.0,12229.0,2014-04-05T08:06:17.340630Z,2.0,191.90001,23.0,25.65,7.7799997,1.1
-28.1175,26.719444,2014-04-07,162.566,1457.0,20.0,8719.0,9696.0,9715.0,13833.5,12722.0,10783.5,2014-04-05T08:06:17.340630Z,2.0,186.2,22.4,25.38,8.2,1.1
-28.116667,26.725278,2014-04-07,168.55,1449.0,20.0,8533.5,9491.0,9528.0,15266.0,13168.0,10732.0,2014-04-05T08:06:17.340630Z,2.0,186.2,22.4,25.38,8.2,1.1
-29.042222,24.6,2014-04-07,142.0,568.0,20.0,7809.0,9021.0,8582.0,9953.5,8812.5,8132.5,2014-04-04T08:15:40.204874Z,3.0,219.1,26.700000000000003,26.91,8.87,1.3
-29.028629,24.638389,2014-04-07,137.0,485.0,42.0,8552.5,9864.5,9997.5,15205.0,12766.5,11107.5,2014-04-04T08:15:40.204874Z,3.0,218.2,27.5,26.96,8.9,1.4
-29.033333,23.983333,2014-04-07,155.0,790.0,20.0,8463.0,9662.5,9991.0,16230.5,13698.0,11901.0,2014-04-04T08:15:40.204874Z,3.0,217.3,22.8,27.38,9.32,1.1
-31.554722,29.245556,2014-04-07,77.231,232.5,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,123.6,187.8,25.26,14.03,66.8
-27.01011111,26.69808333,2014-04-08,104.639,417.0,130.0,8839.5,9830.5,9983.0,12195.0,10061.0,8832.5,2014-04-05T08:05:53.392398Z,3.0,180.0,24.700000000000003,25.58,8.78,1.2000000000000002
-34.065833,20.404167,2014-04-08,80.1,822.0,20.0,8205.0,8608.0,8532.0,12755.0,9800.0,8236.0,2014-04-10T08:26:26.721550Z,2.0,178.0,40.7,27.0,13.44,2.0
-25.127778,27.628889,2014-04-08,141.695,464.0,166.0,8572.0,9471.0,9424.5,16451.5,14640.0,11572.5,2014-04-05T08:05:05.499906Z,3.0,173.40001,36.0,27.88,11.5,1.8
-25.20639,27.558,2014-04-08,122.966,565.0,43.0,8861.0,9891.5,10274.0,13631.5,12038.0,9921.5,2014-04-05T08:05:05.499906Z,3.0,174.0,37.5,27.73,11.4,1.9
-24.69514,27.40906,2014-04-08,131.515,551.0,100.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,178.1,37.7,28.34,12.41,1.9
-22.769722,30.886944,2014-04-08,38.483,98.8,20.0,8288.5,8632.0,8532.0,11012.5,9144.0,8340.5,2014-04-07T07:52:19.680407Z,1.0,143.1,36.9,28.869999,16.27,1.8
-27.169444,29.233889,2014-04-08,108.338,272.3,20.0,8403.0,9304.0,9571.0,13455.0,12079.0,10061.0,2014-04-07T07:53:31.516374Z,1.0,152.1,27.1,23.279999,6.43,1.4
-26.861111,28.884722,2014-04-08,151.979,531.0,20.0,8372.0,9302.0,9359.5,16094.5,13992.0,11049.5,2014-04-06T08:02:52.967122Z,2.0,156.1,29.8,23.89,6.85,1.5
-26.648056,27.089444,2014-04-08,254.45,691.0,20.0,8247.5,9329.5,9121.0,15920.0,14165.5,10910.0,2014-04-05T08:05:29.445448Z,3.0,168.6,28.700000000000003,24.91,8.32,1.4
